text,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
se ofende a pessoa passa a ser racismo sim agora vai se foder não tem que ficar dando opinando no que os outros sentem e se for branco pior ainda,1,1,0,0,1,0,0
retweeet quer me foder me come caralho,0,1,0,0,0,0,0
não entendo como uma pessoa dessas passa no concurso mais difícil do brasil puta que pariu,1,0,0,0,0,0,0
alguém pra chupar meu pau ?,0,1,0,0,0,0,0
retweeet quando a medicina evoluir e as gays começarem a parir pelo cu,0,1,0,1,0,0,0
retweeet as piranha trepa mas a glock não notas musicais notas musicais nota musical,0,1,0,0,0,1,0
a falha pode entrevistar já o antagonista não pode . que lindo ! bela democracia ! depois tem a cara de pau de dizer que paternalista e o bolsonaro .,1,0,0,0,0,0,0
bicha e serio ? hhahahahahaha,0,0,0,1,0,0,0
aquele cabelinho azul puta que pariu odeio esse cara,1,0,0,0,0,0,0
esse jornaleco e venal ! trabalha contra o governo e o brasil ! bendito dia em que eu cancelei minha assinatura desse lixo ! ha de chegar o dia em que veremos a derrocada da imprensa militante !,1,0,0,0,0,0,0
retweeet mais de boa que pai de menina feia,0,0,0,0,0,1,0
esse cu assassino não sai da tal,0,1,0,0,0,0,0
kkk coisa feia o jeito que dança,1,0,0,0,0,0,0
dias antes das aulas voltarem e eu fodendo a minha pele . tomar no cu .,0,1,0,0,0,0,0
retweeet dica pra quem tem vontade de ficar com minhas amigas seja babaca e abusivo elas amam . beijos,1,0,0,0,0,0,0
mano puta que pariu a coreografia puta que pariu astro eu ninguém aguento mantissas betada,0,1,0,0,0,0,0
parece que faz de propósito vai tomar no cu na moral,1,1,0,0,0,0,0
e eu parecendo um cu do avesso,0,1,0,0,0,0,0
representa seu povo . burro e despreparado .,1,0,0,0,0,0,0
antigamente eu tinha dinheiro para incomodar hoje em dia tenho nada e essas guris não me esquece porra,0,0,0,0,0,1,0
caralho derrubei o cu,0,1,0,0,0,0,0
nossa que desgosto da humanidade que e essa mulher puta merda,1,0,0,0,0,0,0
com um governo federal arbitrário e demente e cheio de si achando que e o profeto e tem uns loucos que o debe com se fosse o deus tem que aproveita as oportunidades e seguir o caminho certo . propriedades contemplando a todos .,1,0,0,0,0,0,0
putinha do rebolado rosto bizarro,0,1,0,0,0,1,0
caga pau,0,1,0,0,0,0,0
a a uns dois anos atrás sofrendo pela filho da puta da nojenta da ex dela,1,0,0,0,0,0,0
odeio esse menino velho tnc,1,0,0,0,0,0,0
professores da fog kkk vá se foder,1,0,0,0,0,0,0
analfabeto funcional . e uma prova que o clube dos isentos não passa de um bando de burro pomposo .,1,0,0,0,0,0,0
so me manda mensagens quando for para foder,0,1,0,0,0,0,0
mas puta que pariu viu mano vai fazer algo que tu gosta sla so não fica falando merda não valeu,1,0,0,0,0,0,0
certo que a mulher tem que ser independente e somar com o cara mas não pagar uma marquinha de conto pra gata ? porra na minha época era mega hair vocês sabem quanto e uma porra de um cabelo daquele ? vocês estão e no lucro,1,0,0,0,0,0,0
bagulho ridículo querendo saber da minha vida pessoal .,1,0,0,0,0,0,0
retweeet excrescência da dupla relator amp moraes essa dupla já entrou para a lata de lixo da história do brasil,1,0,0,0,0,0,0
retweeet a raiva que eu sinto desse filho da puta e inexplicável,1,0,0,0,0,0,0
ótima ideia ! ai quando a bonita foi fazer nota de esclarecimento não deixou comentários ativados . quem tem cu tem medo né rsr ela intimidou a guria o video todo,1,1,0,0,0,0,0
está soltinha em puta,1,1,0,0,0,1,0
mano o que as sulistas tem de gata elas tem de mongoloide,1,0,0,0,0,1,1
esse povo aqui de casa e estão chato que so deles conversar já da um nervo desgraçado,1,0,0,0,0,0,0
enfia o ata no seu cu responde direito tipo entendi amor da minha vida,0,1,0,0,0,0,0
mulher maravilha do chicote kkk,1,0,0,0,0,0,0
juliana edite ela está perturbada tia ana eles tem que tomar no cu . juliana edite so pode ser ciume tia tia ana foda se . a tia que eu venero kkk,0,1,0,0,0,0,0
ou ser viado e jogar tons nos clientes,0,0,0,1,0,0,0
fica puto ninguém urubuzinho os alemão também gosta de ouvir mcdonald's coze .,1,0,0,0,0,0,0
parece que to falando grego vai toma no cu,0,1,0,0,0,0,0
ai meu cu caralho porra,0,1,0,0,0,0,0
retweeet no ia toma so um micróbio no pinto para ficar esperto eu em que nojo,0,1,0,0,0,0,0
velho que escroto se fosse comigo ia ganhar um chute nas bolas,0,1,0,0,0,0,0
vai caçar sua turma com foder rapaz xinga direito caralho ! seu cara de pastel,1,0,0,0,0,0,0
meu cu não está aparecendo,0,1,0,0,0,0,0
eu não quero drama no meu manga super fofo ! wtf se a naninha não acabar com essa vaca no próximo capitulo eu vou ficar muito puta ! hauahauhauahau,1,0,0,0,0,1,0
nem vem com cu doce porque meu pau e diabético,0,1,0,0,0,0,0
opinião cretina milhões de o apoia ! capitão será o melhor de todos os tempos !,1,0,0,0,0,0,0
isso mesmo roubaram se venderam abusaram da autoridade agora ninguém mais respeita esta corja não so mais também e hoje o povo quer o fim destes comunistas,1,0,0,0,0,0,0
cada bosta que eu falo alguém me para velho ridícula demais ah,1,0,0,0,0,0,0
tem que ser muito burro pra não me entender porque minha cara expressa tudo o que eu sinto hahahaah,1,0,0,0,0,0,0
quem mandou ser fofoqueira kkk,1,0,0,0,0,0,0
o desgraçado visualiza e não responde rosto soltando vapor pelo nariz,1,0,0,0,0,0,0
minha filha do céu sapatão com essas unha ai vai triturar a ximbiquinha da sua consagrada valha me deus,1,0,0,0,0,0,0
retweeet ajoelha e mama esse caralho vai bebê ! da retweeet ai . fogo rosto sorridente com chifres,0,1,0,0,0,0,0
sou a mistura de todos esses então no mesmo post eu falo filho da puta você e a coisinha mais preciosa do mundo oiti mas caralho e mesmo um gostoso do caralho queria mesmo e sentar to triste,0,1,0,0,0,0,0
se ficar puta e pior,1,0,0,0,0,0,0
retweeet as retardadas ficam puta denunciando meu twitter rosto chorando de rir rosto com olhos semicerrados e língua para fora,1,0,0,0,0,1,0
queria saber disfarçar a cara de cu,0,1,0,0,0,0,0
fechou o pau ksksksks tu devia está na vip essa hora,0,1,0,0,0,0,0
estamos em toquei filha da puta,1,0,0,0,0,0,0
essa vaca não merece nada do que ele fez por ela . merece um lixo igual a ela que faca o que ela fez com ele sem noção !,1,0,0,0,0,1,0
alguém tira o melão do cblol cara irritante do caralho,1,0,0,0,0,0,0
nego leva horas pra responder na timeline e ainda tem a cara de pau de ficar na timeline falando que não tem ninguém pra conversar,1,0,0,0,1,0,0
frozen sua piranha vim trabalhar sem casaco rosto chorando de rir rosto chorando de rir rosto chorando de rir,1,0,0,0,0,0,0
nego falando que to vendendo droga kkk sai para la invejoso pau no cu,1,1,0,0,1,0,0
bixa kkk no clube português de setembro,0,0,0,1,0,0,0
a piranha da claro está me irritando já rosto com símbolos na boca rosto com símbolos na boca rosto zangado,1,0,0,0,0,1,0
amuos do caralho desliguem a puta da musica,1,0,0,0,0,0,0
se engana quem diz que ativo não chupa ! o queria me dar mas fez cu doce e so me chupou e pediu pra tomar leite pingos de suor língua he wanted to be fuce made me born but only sucker ! he eat all my cume ! rosto com sorriso maroto full on,0,1,0,0,0,0,0
todo dia um tomar no cu diferente na minha vida,0,1,0,0,0,0,0
e ontem que começaram a tirar o capeta de uma pessoa atrás de casa aqui amor gritaria da porra horas da madrugada meu vou acordou e colocou o som no ultimo num sertanejo sertanejo eles pararam rapidinho parece o demônio não gosta de sertanejo sertanejo,1,0,0,0,0,0,0
lançou uma polemica e de quebra fez papel de idiota .,1,0,0,0,0,0,0
o cara esta elogiando a macros ? kkk marcos freitas e ridículo,1,0,0,0,0,0,0
mano e muita bom porque o cara quando vê que a porta abre se cagou todo . se fodeu otário do caralho,1,1,0,0,0,0,0
calma putinha dois amantes .,0,1,0,0,0,1,0
retweeet beleza você usa drogas mas não precisa resumir sua personalidade nisso chato pra caralho,1,0,0,0,0,0,0
todo dia um macho escroto diferente me assediando puta que pariu não aguento mais,1,0,0,0,0,0,0
fica em casa então caralho,1,0,0,0,0,0,0
já pode mandar palmeirense tomar no cu ou ainda está cedo ?,1,1,0,0,0,0,0
peste chata puta que pariu,1,0,0,0,0,0,0
meu irmão que preta linda do caralho vai tomar no cu bicho puta merda,0,1,0,0,0,0,0
so idiota la kkk brincadeira,1,0,0,0,0,0,0
não com lixo não ficamos brava ficamos com nojo rosto mandando um beijo rosto com olho piscando,1,0,0,0,0,0,0
ah toma no cu kkk,1,1,0,0,0,0,0
eu e minha cara de mongol kkk,0,0,0,0,0,0,1
eu amo cavaleiros do cavaleiros sem base viado,0,0,0,1,0,0,0
vá se foder vou silenciar essa praga kkk,1,0,0,0,0,0,0
coe cara sei que não tenho nada haver com sua vida mas para de dar ibope nego gosta disso quanto mais tu render assunto mas elas vão está achando que tu está se importando e mais vão falar manda essas porra procurar uma calcinha pra lavar vive sua vida cara você merece .,0,0,0,0,1,1,0
chupo cu chupo betada,0,1,0,0,0,0,0
para negão sua latinha e arrumada caralho,0,1,0,0,1,0,0
abel braga admite não ter pedido atacantes e a torcida manda ele tomar no cu e pergunta se alguém pediu aquele velho no flamengo,1,1,0,0,0,0,0
porra que tesão . alguém me chama pra foder,0,1,0,0,0,0,0
as meninas hoje tudo no modo periguete frio e tudo de fora,1,0,0,0,0,1,0
eu so quero que ela vai toma no cu,1,1,0,0,0,0,0
retweeet erick pegou meu celular e so me entregou agora que guri filho da puta rosto soltando vapor pelo nariz rosto soltando vapor pelo nariz,1,0,0,0,0,0,0
bicha está chorando no pré olímpico imagina nas olimpíadas ?,0,0,0,1,0,0,0
não e cuspindo no prato que eu comi mas puta que pariu como que me submeti a gostar dela kjjkjsjka distúrbios,1,0,0,0,0,0,0
se não fosse um bando de vândalos famosos por deprecação de patrimônio publico e queima de pneus isso não estaria acontecendo . vândalos vagabundo tem que ser vigiado .,1,0,0,0,0,0,0
toma vergonha . coisa feia . rosto risonho com gota de suor rolando no chão de rir,1,0,0,0,0,0,0
difícil . ninguém quer comer . feia . dentes ora fora . se veste mal . não sabe cozinhar . dorme o dia todo . fala mal de todos . faz feitiço pro genro . so fala em maldição quer que ai genro banque ela e fede .,1,1,0,0,0,1,0
nossa que cara babaca ! você não tem culpa de nada ok amor ? ele que e um nojento e inútil . tenta pedir ajuda de um responsável ou adulto por perto . não sei bem como ajudar mas melhoras . lt,1,0,0,0,0,0,0
veja o exemplo de desinformação da imprensa brasileira menos imposto aumenta o consumo e aumenta as vendas todo saem ganhando . o jornal o globo globo com meridianos como todos os do seu grupo sempre tentam desinformar e criar o caos .,1,0,0,0,0,0,0
que foi sua novel de do caralho poluindo fedida,1,0,0,0,0,1,0
medo de beber demais e mandar video falando nada com nada pro filho da puta,1,0,0,0,0,0,0
queria da certo na vida dessa filho da puta,1,0,0,0,0,0,0
projeto de retardado,1,0,0,0,0,0,0
vence kkk,1,0,0,0,0,0,0
essas porra que apoia bandido traficante tem mais que tudo se foder por isso que essa porra desse brasil está desse jeito por causa de pessoas merdas como elas rosto zangado rosto zangado,1,1,0,0,0,0,0
fizeram um vídeos que o ficou um pouco mais demente kkk,1,0,0,0,0,0,0
a gente tenta ser de boa mas não da sabe quando tu vai emprestar algo tu empresta na maior boa vontade ai quando chega na hora da pessoa te devolver meu deus né um empenho tomar no cu,0,1,0,0,0,0,0
vamos falar de coisas boas ? leve essa foto na próxima vez que você for lamber as bolas do mendigo . o brasil segue firme a lava jato continua prendendo e condenando e o lula está preso babaca !,1,1,0,0,0,0,0
então né a burrice ate me chamaram de travesti . auge do preconceito,1,0,0,0,0,0,0
filho da puta do caralho mano,1,0,0,0,0,0,0
que raiva em quem demora tipo uns anos pra responder puta que pariu vai para porra,1,0,0,0,0,0,0
filha da puta,1,0,0,0,0,0,0
a cara de pau do jornal hoje falando de microempreendedor . serio ? pagar tributos em dia .,1,0,0,0,0,0,0
retweeet pelo menos a sapatão não esta batendo na outra igual alguns heteros que bate na mulher,0,0,0,1,0,0,0
porque você e retardado,1,0,0,0,0,0,0
pop fa nossa odeio kpop rosto nauseado japonesinho de merda rosto chorando de rir rosto chorando de rir musica tudo chata rosto com símbolos na boca so falsificado karalho karalho rosto bizarro não entendo nada rosto furioso kpop lixo polegar para cima pele clara nunca procurou ouvir e ver letra das musicas nem um grupo mas fala mal pra pagar de machão na enquanto baba ovo de ídolo pop machista e racista,1,0,0,0,0,0,0
vai pra casa do caralho,1,0,0,0,0,0,0
realidade todo dia aquela merda tostem como de fosse uma coisa boa,1,0,0,0,0,0,0
coe cheira rola qual que e a sua ! ?,1,1,0,0,0,0,0
retweeet fala da suas favoritas sem por o pau do bts da boca nega rosto sorridente com olhos de coração,1,1,0,0,1,0,0
retweeet olha aqui macho se você tem cabeça e pescoço então levanta eles pra me olhar nos olhos e não no meu peito seu fodido do caralho,1,0,0,0,0,0,0
parece o moveu socorro kkk e so eu gritar puta que pariu quando ele está fazendo algo errado que já sai cerradinho desesperado e derrapando no chão kkk,1,0,0,0,0,0,0
todo dia essa mulher gritando pra caralho sem noção mané,1,0,0,0,0,0,0
essa porra vai explodir,1,0,0,0,0,0,0
deste quando o lixo que e a folha de verdeado tem relevância pra as pessoas de bem desse pais ? so quem le esse lixo e a esquerda lixo . lixo escrevendo pra lixo . babaca .,1,0,0,0,0,0,0
retweeet fedor de cu velho kkk,1,1,0,0,0,0,0
tem gente que o único argumento que eu uso e o cala a boca sua arrombada,1,1,0,0,0,0,0
perdi meus esquemas por causa do filho da puta ah burra,1,0,0,0,0,0,0
vai tomar no cu sinal de ok pele morena escura,1,1,0,0,0,0,0
bonitão não quer usar preservativo so que as piranha pede kkk inesquecível,1,1,0,0,0,0,0
o vitoria esta com passos largos para serie com esse técnico filho da puta fuleiro .,1,0,0,0,0,0,0
prefiro o sorvete mesmo chupa teu sorvete então boceta te perguntei nada,1,1,0,0,0,0,0
foi asqueroso demais ate para os padrões globo de mau fanatismo . e o barroso lamentável ! rosto vomitando,1,0,0,0,0,0,0
boa tarde corintiano e lixo,1,0,0,0,0,0,0
esse cara não e padre porra nenhuma . tem que ser denunciado e vai pegar um processo . falsidade,1,1,0,0,0,0,0
não tem condições nenhuma de assistir qualquer tipo de esporte feminino com o imbecil do meu padrasto vai tomar no cu,1,1,0,0,0,0,0
retweeet vai me beijar quando filha da puta,1,1,0,0,0,0,0
retweeet boceta porque você está chorando,0,1,0,0,0,0,0
do que adianta a pessoa ser bonita por fora e ridícula por dentro ?,1,0,0,0,0,0,0
ela dizendo pra cris que so ficou com ela por causa da anorexia e que não ama a cris joana sua idiota porque você está fazendo isso ?,1,0,0,0,0,0,0
frio pra caralho mas o chimarrão e sagrado,0,1,0,0,0,0,0
tem um retardado aqui na rua com som ligado,1,0,0,0,0,0,0
estão reclamando que os machos estão opinando vão tomar no cu então ! pede pro dono do twitter fazer uma rede social pra cada,1,1,0,0,0,0,0
o pau e pequeno mas a consciência de classe e grande,0,1,0,0,0,0,0
chega dessa vida de aula de sábado se foder to podre,0,1,0,0,0,0,0
alface balburdia,1,0,0,0,0,0,0
retweeet cal pra tu mana e o caralho porra rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir,0,1,0,0,0,0,0
ai mano ele e bonito pra caralho vá se foder bonito bonito . parece um cu kskkdkdkskkdndkdkkdkdmdndmdkskkdkdkdkskstomorrend,1,1,0,0,0,0,0
retardada kkk,1,0,0,0,0,0,0
nada acontece como eu espero vou começa a espera mais porra nenhuma também,0,1,0,0,0,0,0
natalia e o amor da minha vida . eterna promessa e o seu cu .,0,1,0,0,0,0,0
esse site e um lixo,1,0,0,0,0,0,0
eu falando pra minha criança interior não responder meu pau no seu ouvido quando a pessoa fala duvido,0,1,0,0,0,0,0
tem que mais e que tomar no cu com eles,1,1,0,0,0,0,0
acabei de crer que nessa vida eu vim pra me foder e tomar no cu,0,1,0,0,0,0,0
pra finalizar meu ultimo dia em linhares mandei aquele tio que eu não gosto tomar no cu ah eu to livre,0,1,0,0,0,0,0
o e retardado demais com esses vídeos kafka,1,0,0,0,0,0,0
corna e você sua filha da puta eu vou enfiar dedo no teu cu,1,1,0,0,0,1,0
não tomo no cu tomo no copo,0,1,0,0,0,0,0
depois não acordas para sair filho da puta,1,0,0,0,0,0,0
pablo e muita filho da puta cara que isso rosto com símbolos na boca cabeça explodindo,1,1,0,0,0,0,0
rola do outão pra vocês rosto sorridente com chifres rosto sorridente com chifres,0,1,0,0,0,0,0
retweeet linda da porra coração vermelho rosto sorridente com corações,0,1,0,0,0,0,0
gringas eu vou pedir carinhosamente . vão se foder e parem de militar no meu perfil está coração roxo coração roxo,1,1,0,0,0,0,1
ate minha irma me deu razão falando que eu estava certa . come o que tem porra . ideai se tem dinheiro ? come o que tem porque tanta gente na rua querendo e não pode . ai por eu me estressar e falar tudo que eu passei eu sou pobre coitada por isso e falar verdade ? caralho,0,1,0,0,0,0,0
